OSLIC,DSLIC,VOL,SVC1,SVC2,DASH,SLIC1,SLIC2,SLIC3,SLIC4,SLIC5,SLIC6,SLIC7,SLIC8,SLIC9,SLIC10,SLIC11,SLIC12,SLIC13,SLIC14,SLIC15
1340,6270,2.083,2,2,-,1340,1329,6059,6270,6270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,5750,1.661,4,4,-,1340,1329,6059,5719,5750,5750,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,5471,1.608,3,3,-,1340,1329,6059,5471,5471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,2440,3.24,2,2,-,1340,1329,2079,2079,2440,2440,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,1770,2.977,1,1,-,1340,1329,1770,1770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,2814,1.766,3,3,-,1340,1329,2749,2749,2749,2814,2814,NA,NA,NA,NA,NA,NA,NA,NA
1340,6460,1.451,3,3,-,1340,1329,6059,6629,6460,6460,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,6770,1.556,4,4,-,1340,1329,4429,4429,6629,6629,6770,6770,NA,NA,NA,NA,NA,NA,NA
1340,3241,1.767,3,3,-,1340,1329,3009,3609,3609,3241,3241,NA,NA,NA,NA,NA,NA,NA,NA
1340,9350,1.767,5,5,-,1340,1329,9029,9029,9029,9350,9350,NA,NA,NA,NA,NA,NA,NA,NA
1340,1481,5.188,1,1,-,1340,1329,1481,1481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,5260,1.925,3,3,-,1340,1329,6059,5260,5260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,8057,1.766,4,4,-,1340,1329,6059,8029,8057,8057,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,3562,1.924,3,3,-,1340,1329,4369,4369,3719,3719,3719,3562,3562,NA,NA,NA,NA,NA,NA
1340,3052,1.661,3,3,-,1340,1329,3009,3009,3052,3052,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,8046,1.451,4,4,-,1340,1329,6059,8029,8046,8046,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,4920,1.977,2,2,-,1340,1329,4369,4369,4920,4920,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,8102,1.714,4,4,-,1340,1329,6059,8029,8102,8102,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,9701,1.556,5,5,-,1340,1329,6059,9729,9701,9701,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,1501,1.556,2,2,-,1340,1329,1569,1569,1569,1501,1501,NA,NA,NA,NA,NA,NA,NA,NA
1340,4961,2.293,2,2,-,1340,1329,4369,4961,4961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,2960,1.924,3,3,-,1340,1329,2749,2749,2749,2960,2960,NA,NA,NA,NA,NA,NA,NA,NA
1340,5340,1.977,2,2,-,1340,1329,6059,5340,5340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,4451,1.925,2,2,-,1340,1329,4429,4429,4451,4451,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,7480,1.766,4,4,-,1340,1329,4429,4429,7319,7480,7480,NA,NA,NA,NA,NA,NA,NA,NA
1340,5070,1.714,3,3,-,1340,1329,4429,4429,5289,5289,5070,5070,NA,NA,NA,NA,NA,NA,NA
1340,5940,1.451,5,5,-,1340,1329,6059,5919,5940,5940,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,8440,1.924,5,5,-,1340,1329,6059,6059,6059,8440,8440,NA,NA,NA,NA,NA,NA,NA,NA
1340,9540,1.451,5,5,-,1340,1329,9489,9489,9540,9540,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,3022,2.45,3,3,-,1340,1329,3009,3009,3022,3022,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,3251,1.871,3,3,-,1340,1329,3009,3609,3609,3251,3251,NA,NA,NA,NA,NA,NA,NA,NA
1340,9592,1.977,5,5,-,1340,1329,6059,9589,9592,9592,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,4993,1.609,3,3,-,1340,1329,6059,6059,6059,4993,4993,NA,NA,NA,NA,NA,NA,NA,NA
1340,5390,2.24,2,2,-,1340,1329,5319,5390,5390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,6183,1.503,2,2,-,1350,1329,6059,6183,6183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,5440,2.398,2,2,-,1350,1329,5319,5440,5440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,2941,1.977,3,3,-,1350,1329,2749,2749,2941,2941,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,1200,20.609,1,1,-,1350,1229,1200,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,9530,2.135,5,5,-,1350,1329,9489,9489,9530,9530,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,1401,5.03,1,1,-,1350,1329,1401,1401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,3930,1.609,4,3,-,1350,1329,3009,3609,3609,3930,3930,NA,NA,NA,NA,NA,NA,NA,NA
1350,1481,11.977,1,1,-,1350,1329,1481,1481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,2951,2.24,3,3,-,1350,1329,2749,2749,2951,2951,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,4830,3.135,2,2,-,1350,1329,4369,4369,4830,4830,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,4110,1.714,2,2,-,1350,1329,4429,4329,4110,4110,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,4992,1.609,3,3,-,1350,1329,6059,4992,4992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,6842,1.556,3,3,-,1350,1329,6059,6819,6842,6842,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,8460,2.187,5,5,-,1350,1329,6059,8460,8460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,5534,2.187,3,3,-,1350,1329,6059,5534,5534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,4580,2.135,2,2,-,1350,1329,4369,4369,4580,4580,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,6182,3.819,2,2,-,1350,1329,6059,6182,6182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,8121,1.451,5,5,-,1350,1329,6059,8029,8121,8121,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,2451,3.714,2,2,-,1350,1329,2079,2329,2451,2451,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,2861,1.609,3,3,-,1350,1329,2749,2749,2749,2861,2861,NA,NA,NA,NA,NA,NA,NA,NA
1350,1340,34.134,1,1,-,1350,1329,1340,1340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,4560,2.451,2,2,-,1350,1329,4369,4560,4560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,6600,1.661,3,3,-,1350,1329,6059,6629,6600,6600,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,3830,2.872,3,3,-,1350,1329,3799,3799,3830,3830,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,7180,1.556,4,4,-,1350,1329,4429,4519,4519,4519,4519,4519,7229,7180,7180,NA,NA,NA,NA
1350,7290,1.609,4,4,-,1350,1329,4429,4519,4519,4519,4519,4519,7229,7290,7290,NA,NA,NA,NA
1350,7260,1.556,4,4,-,1350,1329,4429,4519,4519,4519,4519,4519,7229,7260,7260,NA,NA,NA,NA
1350,1731,2.135,2,2,-,1350,1329,1719,1719,1719,1731,1731,NA,NA,NA,NA,NA,NA,NA,NA
1350,7460,1.556,4,4,-,1350,1329,4429,4429,7319,7460,7460,NA,NA,NA,NA,NA,NA,NA,NA
1350,8771,1.451,5,5,-,1350,1329,6059,8719,8719,8771,8771,NA,NA,NA,NA,NA,NA,NA,NA
1350,5300,2.924,2,2,-,1350,1329,6059,5300,5300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,6103,1.556,2,2,-,1350,1329,6059,6103,6103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,7900,1.662,5,5,-,1350,1329,4429,4429,7319,7319,7900,7900,NA,NA,NA,NA,NA,NA,NA
1350,8550,1.451,5,5,-,1350,1329,4429,4429,8509,8509,8550,8550,NA,NA,NA,NA,NA,NA,NA
1350,4860,4.293,2,2,-,1350,1329,4369,4369,4860,4860,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,2620,1.504,2,2,-,1350,1329,1569,1569,1569,2620,2620,NA,NA,NA,NA,NA,NA,NA,NA
1350,2470,1.662,2,2,-,1350,1329,1569,2539,2470,2470,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,9531,1.609,5,5,-,1350,1329,9489,9489,9531,9531,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,1170,6.45,2,2,-,1350,1229,1229,1159,1170,1170,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,4584,4.451,2,2,-,1350,1329,4429,4429,4584,4584,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,6340,1.661,3,3,-,1350,1329,4429,4429,6309,6340,6340,NA,NA,NA,NA,NA,NA,NA,NA
1350,2160,2.977,2,2,-,1350,1329,1719,1719,1719,2160,2160,NA,NA,NA,NA,NA,NA,NA,NA
1350,6931,1.451,4,4,-,1350,1329,6059,6819,6819,6931,6931,NA,NA,NA,NA,NA,NA,NA,NA
1350,2960,2.346,3,3,-,1350,1329,2749,2749,2749,2960,2960,NA,NA,NA,NA,NA,NA,NA,NA
1350,5000,2.082,3,3,-,1350,1329,6059,6059,6059,5000,5000,NA,NA,NA,NA,NA,NA,NA,NA
1350,8531,1.714,5,5,-,1350,1329,6059,6059,6059,8531,8531,NA,NA,NA,NA,NA,NA,NA,NA
1350,2834,1.556,3,3,-,1350,1329,2749,2749,2749,2834,2834,NA,NA,NA,NA,NA,NA,NA,NA
1350,1480,5.977,1,1,-,1350,1329,1480,1480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,6280,1.766,3,3,-,1350,1329,6059,6059,6059,6059,6280,6280,NA,NA,NA,NA,NA,NA,NA
1360,8320,2.187,5,5,-,1360,1329,6059,8320,8320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,1400,15.766,1,1,-,1360,1329,1400,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,3701,1.766,3,3,-,1360,1329,3799,3799,3701,3701,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,3840,1.503,3,3,-,1360,1329,3799,3799,3840,3840,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,1410,10.345,1,1,-,1360,1329,1410,1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,5486,1.872,3,3,-,1360,1329,6059,5486,5486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,3151,1.556,3,3,-,1360,1329,3009,3009,3151,3151,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,5471,1.609,3,3,-,1360,1329,6059,5471,5471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,4400,1.819,2,2,-,1360,1329,4429,4429,4400,4400,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,9232,2.135,5,5,-,1360,1329,9029,9029,9029,9232,9232,NA,NA,NA,NA,NA,NA,NA,NA
1360,1730,1.872,2,2,-,1360,1329,1719,1719,1719,1730,1730,NA,NA,NA,NA,NA,NA,NA,NA
1360,5820,1.714,4,3,-,1360,1329,5319,5819,5820,5820,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,2570,1.819,2,2,-,1360,1329,1569,2570,2570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,3120,2.029,3,3,-,1360,1329,3009,3009,3120,3120,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,3561,1.556,3,3,-,1360,1329,4429,4429,3719,3561,3561,NA,NA,NA,NA,NA,NA,NA,NA
1360,1530,2.187,2,2,-,1360,1329,1569,1569,1569,1530,1530,NA,NA,NA,NA,NA,NA,NA,NA
1360,5450,1.662,3,3,-,1360,1329,6059,5450,5450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,3690,1.556,3,3,-,1360,1329,3009,3609,3609,3690,3690,NA,NA,NA,NA,NA,NA,NA,NA
1360,4636,2.661,2,2,-,1360,1329,4369,4369,4636,4636,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,1430,10.398,1,1,-,1360,1329,1430,1430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,5200,2.082,3,2,-,1360,1329,6059,5200,5200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,9590,1.609,5,5,-,1360,1329,9489,9489,9590,9590,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,8740,1.503,5,5,-,1360,1329,6059,8719,8719,8740,8740,NA,NA,NA,NA,NA,NA,NA,NA
1360,3020,1.608,3,3,-,1360,1329,3009,3009,3020,3020,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,8711,2.398,5,5,-,1360,1329,6059,8711,8711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,7180,1.661,4,4,-,1360,1329,4429,4519,4519,4519,4519,4519,7229,7180,7180,NA,NA,NA,NA
1360,5354,3.714,2,2,-,1360,1329,6059,5354,5354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,7260,1.609,4,4,-,1360,1329,4429,4519,4519,4519,4519,4519,7229,7260,7260,NA,NA,NA,NA
1360,4730,2.504,2,2,-,1360,1329,4369,4369,4730,4730,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,9330,1.977,5,5,-,1360,1329,6059,9330,9330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,7470,1.503,4,4,-,1360,1329,4429,4429,7319,7470,7470,NA,NA,NA,NA,NA,NA,NA,NA
1360,7200,1.977,4,4,-,1360,1329,4429,4519,4519,4519,4519,4519,7229,7200,7200,NA,NA,NA,NA
1360,1481,9.714,1,1,-,1360,1329,1481,1481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,4993,1.609,3,3,-,1360,1329,6059,6059,6059,4993,4993,NA,NA,NA,NA,NA,NA,NA,NA
1360,1830,2.609,1,1,-,1360,1329,1830,1830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,2781,2.029,3,3,-,1360,1329,2749,2749,2749,2781,2781,NA,NA,NA,NA,NA,NA,NA,NA
1360,9340,1.556,5,5,-,1360,1329,9029,9029,9029,9340,9340,NA,NA,NA,NA,NA,NA,NA,NA
1360,3171,1.819,3,3,-,1360,1329,3009,3009,3171,3171,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,3241,1.714,3,3,-,1360,1329,3009,3609,3609,3241,3241,NA,NA,NA,NA,NA,NA,NA,NA
1360,9250,2.083,5,5,-,1360,1329,9029,9029,9029,9250,9250,NA,NA,NA,NA,NA,NA,NA,NA
1360,3930,1.451,4,3,-,1360,1329,3009,3609,3609,3930,3930,NA,NA,NA,NA,NA,NA,NA,NA
1360,3140,2.556,3,3,-,1360,1329,3009,3009,3140,3140,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,4351,1.504,2,2,-,1360,1329,4369,4369,4351,4351,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,5701,1.451,4,4,-,1360,1329,6059,5719,5719,5701,5701,NA,NA,NA,NA,NA,NA,NA,NA
1360,9852,1.451,5,5,-,1360,1329,6059,9829,9852,9852,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,9540,2.03,5,5,-,1360,1329,9489,9489,9540,9540,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,3571,1.556,3,3,-,1360,1329,4429,4429,3719,3571,3571,NA,NA,NA,NA,NA,NA,NA,NA
1360,7430,1.661,4,4,-,1360,1329,4429,4429,7319,7430,7430,NA,NA,NA,NA,NA,NA,NA,NA
1360,4866,2.24,2,2,-,1360,1329,4369,4866,4866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,6900,1.451,4,4,-,1361,1329,6059,6819,6819,6900,6900,NA,NA,NA,NA,NA,NA,NA,NA
1361,5460,3.03,2,2,-,1361,1329,5319,5460,5460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,8750,1.714,5,5,-,1361,1329,6059,8719,8719,8750,8750,NA,NA,NA,NA,NA,NA,NA,NA
1361,2160,1.608,2,2,-,1361,1329,1719,1719,1719,2160,2160,NA,NA,NA,NA,NA,NA,NA,NA
1361,4943,1.556,2,2,-,1361,1329,4369,4943,4943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,2992,1.767,3,3,-,1361,1329,2749,2749,2992,2992,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,9780,1.662,5,5,-,1361,1329,6059,9929,9789,9780,9780,NA,NA,NA,NA,NA,NA,NA,NA
1361,6126,1.714,2,2,-,1361,1329,6059,6126,6126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,4885,2.345,2,2,-,1361,1329,4369,4885,4885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,6100,1.661,2,2,-,1361,1329,6059,6100,6100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,2870,2.135,3,3,-,1361,1329,2749,2749,2749,2870,2870,NA,NA,NA,NA,NA,NA,NA,NA
1361,1200,2.819,1,1,-,1361,1329,1200,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,8821,1.503,5,5,-,1361,1329,6059,8719,8821,8821,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,3171,1.661,3,3,-,1361,1329,3009,3009,3171,3171,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,6530,1.608,3,3,-,1361,1329,6059,6309,6530,6530,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,2620,1.714,2,2,-,1361,1329,1569,1569,1569,2620,2620,NA,NA,NA,NA,NA,NA,NA,NA
1361,1410,2.24,1,1,-,1361,1329,1410,1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,4961,2.135,2,2,-,1361,1329,4369,4961,4961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,9500,1.977,5,5,-,1361,1329,9489,9489,9500,9500,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,9232,1.503,5,5,-,1361,1329,9029,9029,9029,9232,9232,NA,NA,NA,NA,NA,NA,NA,NA
1361,2711,2.187,3,3,-,1361,1329,2749,2749,2749,2711,2711,NA,NA,NA,NA,NA,NA,NA,NA
1361,9830,1.556,5,5,-,1361,1329,6059,9829,9830,9830,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,6252,1.924,2,2,-,1361,1329,6059,6252,6252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,5770,2.451,4,4,-,1361,1329,6059,5770,5770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,8362,1.662,5,5,-,1361,1329,6059,8379,8362,8362,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,9444,1.819,5,5,-,1361,1329,9489,9489,9444,9444,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,4451,1.872,2,2,-,1361,1329,4429,4429,4451,4451,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,1501,1.924,2,2,-,1361,1329,1569,1569,1569,1501,1501,NA,NA,NA,NA,NA,NA,NA,NA
1361,3026,1.714,3,3,-,1361,1329,3009,3009,3026,3026,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,3025,1.609,3,3,-,1361,1329,3009,3009,3025,3025,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,8640,1.451,5,5,-,1361,1329,4429,4429,8509,8509,8640,8640,NA,NA,NA,NA,NA,NA,NA
1361,4820,1.608,2,2,-,1361,1329,4369,4369,4820,4820,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,5860,1.451,4,4,-,1361,1329,6059,5819,5860,5860,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,4395,1.661,2,2,-,1361,1329,1569,1569,1569,4395,4395,NA,NA,NA,NA,NA,NA,NA,NA
1361,9340,1.871,5,5,-,1361,1329,9029,9029,9029,9340,9340,NA,NA,NA,NA,NA,NA,NA,NA
1361,4920,1.661,2,2,-,1361,1329,4369,4369,4920,4920,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,2802,1.556,3,3,-,1361,1329,2749,2749,2749,2802,2802,NA,NA,NA,NA,NA,NA,NA,NA
1361,8560,1.504,5,5,-,1361,1329,4429,4429,8509,8509,8560,8560,NA,NA,NA,NA,NA,NA,NA
1361,1700,1.451,2,2,-,1361,1329,1719,1719,1719,1700,1700,NA,NA,NA,NA,NA,NA,NA,NA
1361,3560,1.661,3,3,-,1361,1329,4429,4429,3719,3560,3560,NA,NA,NA,NA,NA,NA,NA,NA
1361,4440,2.188,2,2,-,1361,1329,4429,4429,4440,4440,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,4581,1.556,2,2,-,1361,1329,4369,4369,4581,4581,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,2801,2.872,3,3,-,1361,1329,2749,2749,2749,2801,2801,NA,NA,NA,NA,NA,NA,NA,NA
1361,9530,1.766,5,5,-,1361,1329,9489,9489,9530,9530,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,8113,1.451,4,4,-,1361,1329,6059,8029,8113,8113,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,4977,2.03,2,2,-,1361,1329,4369,4977,4977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,2650,1.608,2,2,-,1361,1329,1569,1569,1569,2650,2650,NA,NA,NA,NA,NA,NA,NA,NA
1361,5260,1.714,3,3,-,1361,1329,6059,5260,5260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,1471,2.345,1,1,-,1380,1329,1471,1471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,6460,1.451,3,3,-,1380,1329,6059,6629,6460,6460,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,4872,1.504,2,2,-,1380,1329,4369,4872,4872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,1523,1.451,2,2,-,1380,1329,1569,1569,1569,1529,1523,1523,NA,NA,NA,NA,NA,NA,NA
1380,8980,1.504,5,5,-,1380,1329,6059,8029,8419,8980,8980,NA,NA,NA,NA,NA,NA,NA,NA
1380,4675,1.819,2,2,-,1380,1329,4369,4369,4675,4675,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,3160,1.451,3,3,-,1380,1329,3009,3009,3160,3160,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,5340,2.451,2,2,-,1380,1329,6059,5340,5340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,4822,1.819,2,2,-,1380,1329,4369,4369,4822,4822,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,4970,1.451,2,2,-,1380,1329,4369,4970,4970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,4972,1.504,2,2,-,1380,1329,4369,4972,4972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,3120,1.871,3,3,-,1380,1329,3009,3009,3120,3120,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,4405,1.609,2,2,-,1380,1329,4429,4429,4405,4405,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,4580,1.609,2,2,-,1380,1329,4369,4369,4580,4580,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,9221,2.24,5,5,-,1380,1329,9029,9029,9029,9221,9221,NA,NA,NA,NA,NA,NA,NA,NA
1380,9531,1.714,5,5,-,1380,1329,9489,9489,9531,9531,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,3640,1.451,3,3,-,1380,1329,3009,3609,3609,3640,3640,NA,NA,NA,NA,NA,NA,NA,NA
1380,7170,1.503,4,4,-,1380,1329,4429,4519,4519,4519,4519,4519,7229,7170,7170,NA,NA,NA,NA
1380,3025,1.451,3,3,-,1380,1329,3009,3009,3025,3025,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,3762,1.608,3,3,-,1380,1329,2749,2749,2749,3762,3762,NA,NA,NA,NA,NA,NA,NA,NA
1380,2911,1.504,3,3,-,1380,1329,2749,2749,2749,2911,2911,NA,NA,NA,NA,NA,NA,NA,NA
1380,8383,1.504,5,5,-,1380,1329,6059,9929,9929,8383,8383,NA,NA,NA,NA,NA,NA,NA,NA
1380,9240,1.556,5,5,-,1380,1329,6059,9240,9240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,6650,1.767,3,3,-,1380,1329,6059,6629,6650,6650,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,4810,2.135,2,2,-,1380,1329,4369,4369,4810,4810,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,5534,1.819,3,3,-,1380,1329,6059,5534,5534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,1720,3.451,2,2,-,1380,1329,1719,1719,1719,1720,1720,NA,NA,NA,NA,NA,NA,NA,NA
1380,5630,2.082,3,3,-,1380,1329,6059,5630,5630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,1401,2.135,1,1,-,1380,1329,1401,1401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,3560,2.451,3,3,-,1380,1329,4429,4429,3719,3560,3560,NA,NA,NA,NA,NA,NA,NA,NA
1380,4920,1.661,2,2,-,1380,1329,4369,4369,4920,4920,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,1280,5.714,1,1,-,1380,1229,1280,1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,4581,2.03,2,2,-,1380,1329,4369,4369,4581,4581,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,8740,1.451,5,5,-,1380,1329,6059,8719,8719,8740,8740,NA,NA,NA,NA,NA,NA,NA,NA
1380,7180,1.556,4,4,-,1380,1329,4429,4519,4519,4519,4519,4519,7229,7180,7180,NA,NA,NA,NA
1380,5220,1.819,3,3,-,1380,1329,6059,5220,5220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,9750,1.714,6,6,-,1380,1329,5319,9729,9750,9750,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,4890,2.188,2,2,-,1380,1329,4369,4369,4890,4890,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,6530,1.451,3,3,-,1380,1329,6059,6309,6530,6530,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,4351,1.503,2,2,-,1380,1329,4369,4369,4351,4351,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,3820,1.609,3,3,-,1380,1329,3799,3799,3820,3820,NA,NA,NA,NA,NA,NA,NA,NA,NA
1400,8822,1.556,5,5,-,1400,1429,1429,6059,8719,8822,8822,NA,NA,NA,NA,NA,NA,NA,NA
1400,1200,5.082,1,1,-,1400,1429,1329,1200,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1400,4902,3.24,2,2,-,1400,1429,1429,4369,4369,4902,4902,NA,NA,NA,NA,NA,NA,NA,NA
1400,8801,1.451,5,4,-,1400,1429,4429,7319,8719,8801,8801,NA,NA,NA,NA,NA,NA,NA,NA
1400,4993,1.556,3,3,-,1400,1429,1429,6059,6059,6059,4993,4993,NA,NA,NA,NA,NA,NA,NA
1400,3561,1.556,3,2,-,1400,1429,4429,3719,3561,3561,NA,NA,NA,NA,NA,NA,NA,NA,NA
